timestamp,largeDestCount,connectionCount,pendingMessageCount,pendingMessageSize,inboundMessageRate,inboundMessageCount,outboundMessageRate,outboundMessageCount,queueCount,consumerCount,producerCount,topicCount,msgMem,diskReadRate,durableCount,diskWriteRate,sessionCount,asyncDBSize,syncDBSize,msgMemPooled,routeRecoverCount,adminConnectionCount,outboundBytesRate,inboundBytesRate,diskReadOperationsRate,clientConnectionCount,diskWriteOperationsRate,RespTime
Fri Aug 30 13:03:24 155 BST 2019,7,3,1,8,0,237,0,238,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:03:54 161 BST 2019,7,3,1,8,0,239,0,240,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:04:24 165 BST 2019,7,3,1,8,0,241,0,242,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:04:54 169 BST 2019,7,3,1,8,0,243,0,244,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:05:24 170 BST 2019,7,3,1,8,0,245,0,246,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:05:54 171 BST 2019,7,3,1,8,0,247,0,248,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:06:24 176 BST 2019,7,3,1,8,0,249,0,250,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:06:54 183 BST 2019,7,3,1,8,0,251,0,252,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:07:24 189 BST 2019,7,3,1,8,0,253,0,254,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:07:54 195 BST 2019,7,3,1,8,0,255,0,256,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:08:24 200 BST 2019,7,3,1,8,0,257,0,258,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:08:54 206 BST 2019,7,3,1,8,0,259,0,260,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:09:24 210 BST 2019,7,3,1,8,0,261,0,262,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:09:54 213 BST 2019,7,3,1,8,0,263,0,264,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:10:24 217 BST 2019,7,3,1,8,0,265,0,266,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:10:54 220 BST 2019,7,3,1,8,0,267,0,268,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,0
Fri Aug 30 13:11:24 225 BST 2019,7,3,1,8,0,269,0,270,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:11:54 231 BST 2019,7,3,1,8,0,271,0,272,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:12:24 234 BST 2019,7,3,1,8,0,273,0,274,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:12:54 238 BST 2019,7,3,1,8,0,275,0,276,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:13:24 241 BST 2019,7,3,1,8,0,277,0,278,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:13:54 248 BST 2019,7,3,1,8,0,279,0,280,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:14:24 252 BST 2019,7,3,1,8,0,281,0,282,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:14:54 258 BST 2019,7,3,1,8,0,283,0,284,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:15:24 262 BST 2019,7,3,1,8,0,285,0,286,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:15:54 270 BST 2019,7,3,1,8,0,287,0,288,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:16:24 275 BST 2019,7,3,1,8,0,289,0,290,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:16:54 279 BST 2019,7,3,1,8,0,291,0,292,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:17:24 283 BST 2019,7,3,1,8,0,293,0,294,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:17:54 286 BST 2019,7,3,1,8,0,295,0,296,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:18:24 292 BST 2019,7,3,1,8,0,297,0,298,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:18:54 297 BST 2019,7,3,1,8,0,299,0,300,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:19:24 304 BST 2019,7,3,1,8,0,301,0,302,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:19:54 310 BST 2019,7,3,1,8,0,303,0,304,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:20:24 314 BST 2019,7,3,1,8,0,305,0,306,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:20:54 318 BST 2019,7,3,1,8,0,307,0,308,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:21:24 322 BST 2019,7,3,1,8,0,309,0,310,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:21:54 328 BST 2019,7,3,1,8,0,311,0,312,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:22:24 332 BST 2019,7,3,1,8,0,313,0,314,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:22:54 337 BST 2019,7,3,1,8,0,315,0,316,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:23:24 343 BST 2019,7,3,1,8,0,317,0,318,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:23:54 347 BST 2019,7,3,1,8,0,319,0,320,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:24:24 352 BST 2019,7,3,1,8,0,321,0,322,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:24:54 355 BST 2019,7,3,1,8,0,323,0,324,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:25:24 361 BST 2019,7,3,1,8,0,325,0,326,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:25:54 371 BST 2019,7,3,1,8,0,327,0,328,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:26:24 375 BST 2019,7,3,1,8,0,329,0,330,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:26:54 379 BST 2019,7,3,1,8,0,331,0,332,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:27:24 382 BST 2019,7,3,1,8,0,333,0,334,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:27:54 388 BST 2019,7,3,1,8,0,335,0,336,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:28:24 393 BST 2019,7,3,1,8,0,337,0,338,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:28:54 398 BST 2019,7,3,1,8,0,339,0,340,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:29:24 405 BST 2019,7,3,1,8,0,341,0,342,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:29:54 408 BST 2019,7,3,1,8,0,343,0,344,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,0
Fri Aug 30 13:30:24 411 BST 2019,7,3,1,8,0,345,0,346,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:30:54 418 BST 2019,7,3,1,8,0,347,0,348,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:31:24 421 BST 2019,7,3,1,8,0,349,0,350,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:31:54 432 BST 2019,7,3,1,8,0,351,0,352,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:32:24 434 BST 2019,7,3,1,8,0,353,0,354,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:32:54 440 BST 2019,7,3,1,8,0,355,0,356,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:33:24 447 BST 2019,7,3,1,8,0,357,0,358,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:33:54 454 BST 2019,7,3,1,8,0,359,0,360,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:34:24 459 BST 2019,7,3,1,8,0,361,0,362,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:34:54 462 BST 2019,7,3,1,8,0,363,0,364,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:35:24 465 BST 2019,7,3,1,8,0,365,0,366,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:35:54 471 BST 2019,7,3,1,8,0,367,0,368,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:36:24 478 BST 2019,7,3,1,8,0,369,0,370,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:36:54 483 BST 2019,7,3,1,8,0,371,0,372,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:37:24 487 BST 2019,7,3,1,8,0,373,0,374,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:37:54 493 BST 2019,7,3,1,8,0,375,0,376,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:38:24 501 BST 2019,7,3,1,8,0,377,0,378,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:38:54 504 BST 2019,7,3,1,8,0,379,0,380,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:39:24 509 BST 2019,7,3,1,8,0,381,0,382,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:39:54 512 BST 2019,7,3,1,8,0,383,0,384,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:40:24 519 BST 2019,7,3,1,8,0,385,0,386,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:40:54 525 BST 2019,7,3,1,8,0,387,0,388,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:41:24 529 BST 2019,7,3,1,8,0,389,0,390,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:41:54 532 BST 2019,7,3,1,8,0,391,0,392,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:42:24 537 BST 2019,7,3,1,8,0,393,0,394,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:42:54 541 BST 2019,7,3,1,8,0,395,0,396,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:43:24 546 BST 2019,7,3,1,8,0,397,0,398,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:43:54 553 BST 2019,7,3,1,8,0,399,0,400,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:44:24 560 BST 2019,7,3,1,8,0,401,0,402,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:44:54 564 BST 2019,7,3,1,8,0,403,0,404,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:45:24 569 BST 2019,7,3,1,8,0,405,0,406,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:45:54 573 BST 2019,7,3,1,8,0,407,0,408,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:46:24 578 BST 2019,7,3,1,8,0,409,0,410,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:46:54 584 BST 2019,7,3,1,8,0,411,0,412,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:47:24 589 BST 2019,7,3,1,8,0,413,0,414,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:47:54 594 BST 2019,7,3,1,8,0,415,0,416,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:48:24 599 BST 2019,7,3,1,8,0,417,0,418,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:48:54 603 BST 2019,7,3,1,8,0,419,0,420,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,0
Fri Aug 30 13:49:24 607 BST 2019,7,3,1,8,0,421,0,422,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:49:54 611 BST 2019,7,3,1,8,0,423,0,424,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:50:24 614 BST 2019,7,3,1,8,0,425,0,426,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:50:54 620 BST 2019,7,3,1,8,0,427,0,428,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:51:24 624 BST 2019,7,3,1,8,0,429,0,430,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:51:54 627 BST 2019,7,3,1,8,0,431,0,432,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:52:24 633 BST 2019,7,3,1,8,0,433,0,434,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:52:54 636 BST 2019,7,3,1,8,0,435,0,436,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:53:24 642 BST 2019,7,3,1,8,0,437,0,438,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:53:54 646 BST 2019,7,3,1,8,0,439,0,440,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:54:24 652 BST 2019,7,3,1,8,0,441,0,442,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:54:54 654 BST 2019,7,3,1,8,0,443,0,444,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:55:24 660 BST 2019,7,3,1,8,0,445,0,446,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:55:54 664 BST 2019,7,3,1,8,0,447,0,448,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:56:24 670 BST 2019,7,3,1,8,0,449,0,450,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:56:54 676 BST 2019,7,3,1,8,0,451,0,452,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:57:24 679 BST 2019,7,3,1,8,0,453,0,454,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:57:54 686 BST 2019,7,3,1,8,0,455,0,456,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:58:24 690 BST 2019,7,3,1,8,0,457,0,458,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:58:54 695 BST 2019,7,3,1,8,0,459,0,460,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 13:59:24 701 BST 2019,7,3,1,8,0,461,0,462,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 13:59:54 703 BST 2019,7,3,1,8,0,463,0,464,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 14:00:24 708 BST 2019,7,3,1,8,0,465,0,466,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:00:54 713 BST 2019,7,3,1,8,0,467,0,468,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:01:24 719 BST 2019,7,3,1,8,0,469,0,470,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:01:54 724 BST 2019,7,3,1,8,0,471,0,472,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 14:02:24 731 BST 2019,7,3,1,8,0,473,0,474,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:02:54 736 BST 2019,7,3,1,8,0,475,0,476,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:03:24 740 BST 2019,7,3,1,8,0,477,0,478,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:03:54 747 BST 2019,7,3,1,8,0,479,0,480,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,3
Fri Aug 30 14:04:24 749 BST 2019,7,3,1,8,0,481,0,482,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 14:04:54 756 BST 2019,7,3,1,8,0,483,0,484,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:05:24 762 BST 2019,7,3,1,8,0,485,0,486,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:05:54 766 BST 2019,7,3,1,8,0,487,0,488,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:06:24 771 BST 2019,7,3,1,8,0,489,0,490,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:06:54 776 BST 2019,7,3,1,8,0,491,0,492,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,3
Fri Aug 30 14:07:24 783 BST 2019,7,3,1,8,0,493,0,494,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:07:54 788 BST 2019,7,3,1,8,0,495,0,496,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:08:24 793 BST 2019,7,3,1,8,0,497,0,498,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:08:54 797 BST 2019,7,3,1,8,0,499,0,500,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:09:24 804 BST 2019,7,3,1,8,0,501,0,502,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:09:54 809 BST 2019,7,3,1,8,0,503,0,504,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:10:24 811 BST 2019,7,3,1,8,0,505,0,506,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 14:10:54 814 BST 2019,7,3,1,8,0,507,0,508,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:11:24 825 BST 2019,7,3,1,8,0,509,0,510,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:11:54 830 BST 2019,7,3,1,8,0,511,0,512,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:12:24 831 BST 2019,7,3,1,8,0,513,0,514,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,0
Fri Aug 30 14:12:54 837 BST 2019,7,3,1,8,0,515,0,516,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:13:24 840 BST 2019,7,3,1,8,0,517,0,518,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 14:13:54 845 BST 2019,7,3,1,8,0,519,0,520,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:14:24 850 BST 2019,7,3,1,8,0,521,0,522,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:14:54 857 BST 2019,7,3,1,8,0,523,0,524,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:15:24 866 BST 2019,7,3,1,8,0,525,0,526,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:15:54 870 BST 2019,7,3,1,8,0,527,0,528,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:16:24 876 BST 2019,7,3,1,8,0,529,0,530,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:16:54 882 BST 2019,7,3,1,8,0,531,0,532,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:17:24 888 BST 2019,7,3,1,8,0,533,0,534,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:17:54 892 BST 2019,7,3,1,8,0,535,0,536,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 14:18:24 897 BST 2019,7,3,1,8,0,537,0,538,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:18:54 900 BST 2019,7,3,1,8,0,539,0,540,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:19:24 905 BST 2019,7,3,1,8,0,541,0,542,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,1
Fri Aug 30 14:19:54 910 BST 2019,7,3,1,8,0,543,0,544,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:20:24 920 BST 2019,7,3,1,8,0,545,0,546,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
Fri Aug 30 14:20:54 924 BST 2019,7,3,1,8,0,547,0,548,0,2,0,0,0,3584,17692,1536,2,0,0,0,0,0,-1,0,0,-1,53248,2
