timestamp,durableCount,diskReadRate,msgMem,sessionCount,syncDBSize,asyncDBSize,diskWriteRate,topicCount,consumerCount,producerCount,queueCount,pendingMessageCount,largeDestCount,connectionCount,inboundMessageCount,pendingMessageSize,outboundMessageRate,outboundMessageCount,inboundMessageRate,msgMemPooled,inboundBytesRate,outboundBytesRate,diskReadOperationsRate,diskWriteOperationsRate,adminConnectionCount,clientConnectionCount,routeRecoverCount,RespTime
Mon Sep 02 14:03:57 114 BST 2019,0,0,18522,3,1536,4608,0,5,2,1,9,0,0,2,1488,0,0,1487,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:04:27 118 BST 2019,0,0,18522,3,1536,4608,0,5,2,1,9,0,0,2,1491,0,0,1490,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:04:57 121 BST 2019,0,0,18522,3,1536,4608,0,5,2,1,9,0,0,2,1494,0,0,1493,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:05:27 124 BST 2019,0,0,18522,3,1536,4608,0,5,2,1,9,0,0,2,1497,0,0,1496,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:05:57 127 BST 2019,0,0,18522,3,1536,4608,0,5,2,1,9,0,0,2,1500,0,0,1499,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:06:27 130 BST 2019,0,0,18522,3,1536,4608,0,5,2,1,9,0,0,2,1503,0,0,1502,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:06:57 135 BST 2019,0,0,18522,3,1536,4608,0,5,2,1,9,0,0,2,1506,0,0,1505,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:07:27 138 BST 2019,0,0,18522,3,1536,4608,0,5,2,1,9,0,0,2,1509,0,0,1508,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:07:57 142 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1512,0,0,1511,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:08:27 144 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1515,0,0,1514,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:08:57 146 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1518,0,0,1517,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:09:27 150 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1521,0,0,1520,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:09:57 153 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1524,0,0,1523,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:10:27 157 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1527,0,0,1526,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:10:57 160 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1530,0,0,1529,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:11:27 163 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1533,0,0,1532,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:11:57 168 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1536,0,0,1535,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:12:27 169 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1539,0,0,1538,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:12:57 171 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1542,0,0,1541,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:13:27 175 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1545,0,0,1544,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:13:57 178 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1548,0,0,1547,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:14:27 182 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1551,0,0,1550,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:14:57 184 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1554,0,0,1553,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:15:27 187 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1557,0,0,1556,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:15:57 190 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1560,0,0,1559,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:16:27 193 BST 2019,0,0,12863,1,1536,4608,0,5,1,1,9,0,0,1,1563,0,0,1562,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:16:57 198 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1566,0,0,1565,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:17:27 202 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1569,0,0,1568,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:17:57 203 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1572,0,0,1571,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:18:27 207 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1575,0,0,1574,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:18:57 221 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1578,0,0,1577,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:19:27 225 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1581,0,0,1580,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:19:57 228 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1584,0,0,1583,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:20:27 230 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1587,0,0,1586,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:20:57 233 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1590,0,0,1589,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:21:27 236 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1593,0,0,1592,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:21:57 240 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1596,0,0,1595,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:22:27 241 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1599,0,0,1598,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:22:57 244 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1602,0,0,1601,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:23:27 249 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1605,0,0,1604,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:23:57 252 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1608,0,0,1607,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:24:27 253 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1611,0,0,1610,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:24:57 257 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1614,0,0,1613,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:25:27 260 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1617,0,0,1616,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:25:57 264 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1620,0,0,1619,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:26:27 267 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1623,0,0,1622,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:26:57 271 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1626,0,0,1625,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:27:27 275 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1629,0,0,1628,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:27:57 278 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1632,0,0,1631,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:28:27 280 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1635,0,0,1634,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:28:57 283 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1638,0,0,1637,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:29:27 286 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1641,0,0,1640,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:29:57 290 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1644,0,0,1643,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:30:27 294 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1647,0,0,1646,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:30:57 298 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1650,0,0,1649,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:31:27 301 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1653,0,0,1652,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:31:57 304 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1656,0,0,1655,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:32:27 304 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1659,0,0,1658,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:32:57 308 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1662,0,0,1661,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:33:27 309 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1665,0,0,1664,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:33:57 313 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1668,0,0,1667,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:34:27 315 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1671,0,0,1670,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:34:57 318 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1674,0,0,1673,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:35:27 321 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1677,0,0,1676,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:35:57 324 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1680,0,0,1679,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:36:27 325 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1683,0,0,1682,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:36:57 329 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1686,0,0,1685,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:37:27 330 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1689,0,0,1688,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:37:57 334 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1692,0,0,1691,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:38:27 337 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1695,0,0,1694,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:38:57 340 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1698,0,0,1697,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:39:27 343 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1701,0,0,1700,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:39:57 357 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1704,0,0,1703,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:40:27 357 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1707,0,0,1706,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:40:57 360 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1710,0,0,1709,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:41:27 362 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1713,0,0,1712,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:41:57 366 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1716,0,0,1715,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:42:27 370 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1719,0,0,1718,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:42:57 371 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1722,0,0,1721,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:43:27 373 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1725,0,0,1724,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:43:57 374 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1728,0,0,1727,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:44:27 376 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1731,0,0,1730,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:44:57 381 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1734,0,0,1733,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:45:27 383 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1737,0,0,1736,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:45:57 387 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1740,0,0,1739,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:46:27 390 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1743,0,0,1742,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:46:57 392 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1746,0,0,1745,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:47:27 394 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1749,0,0,1748,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:47:57 397 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1752,0,0,1751,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:48:27 400 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1755,0,0,1754,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:48:57 403 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1758,0,0,1757,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:49:27 406 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1761,0,0,1760,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:49:57 409 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1764,0,0,1763,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:50:27 413 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1767,0,0,1766,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:50:57 414 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1770,0,0,1769,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:51:27 417 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1773,0,0,1772,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:51:57 420 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1776,0,0,1775,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:52:27 425 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1779,0,0,1778,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:52:57 428 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1782,0,0,1781,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:53:27 429 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1785,0,0,1784,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:53:57 433 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1788,0,0,1787,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:54:27 435 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1791,0,0,1790,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:54:57 437 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1794,0,0,1793,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:55:27 441 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1797,0,0,1796,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:55:57 444 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1800,0,0,1799,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:56:27 448 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1803,0,0,1802,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:56:57 450 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1806,0,0,1805,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 14:57:27 452 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1809,0,0,1808,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 14:57:57 455 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1812,0,0,1811,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:58:27 459 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1815,0,0,1814,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:58:57 462 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1818,0,0,1817,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:59:27 465 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1821,0,0,1820,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 14:59:57 469 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1824,0,0,1823,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:00:27 472 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1827,0,0,1826,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:00:57 474 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1830,0,0,1829,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:01:27 476 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1833,0,0,1832,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:01:57 480 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1836,0,0,1835,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:02:27 484 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1839,0,0,1838,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:02:57 488 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1842,0,0,1841,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:03:27 490 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1845,0,0,1844,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:03:57 494 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1848,0,0,1847,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:04:27 497 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1851,0,0,1850,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:04:57 500 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1854,0,0,1853,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:05:27 503 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1857,0,0,1856,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:05:57 506 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1860,0,0,1859,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:06:27 508 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1863,0,0,1862,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:06:57 511 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1866,0,0,1865,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:07:27 514 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1869,0,0,1868,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:07:57 514 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1872,0,0,1871,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:08:27 518 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1875,0,0,1874,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:08:57 520 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1878,0,0,1877,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:09:27 522 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1881,0,0,1880,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:09:57 526 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1884,0,0,1883,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:10:27 530 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1887,0,0,1886,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:10:57 534 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1890,0,0,1889,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:11:27 536 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1893,0,0,1892,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:11:57 539 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1896,0,0,1895,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:12:27 543 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1899,0,0,1898,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:12:57 545 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1902,0,0,1901,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:13:27 549 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1905,0,0,1904,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:13:57 550 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1908,0,0,1907,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:14:27 550 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1911,0,0,1910,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:14:57 552 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,1914,0,0,1913,0,53248,0,0,0,0,-1,-1,0,0
